Asset_0,Asset_1,Asset_2,Asset_3,Asset_4,Asset_5,Asset_6,Asset_7,Asset_8,Asset_9
103.14193587044154,100.57618293195559,104.81001988356418,103.79921713924459,99.0439489104563,104.82910549591472,103.49540795616426,105.67194429653927,101.20343260803517,104.63939416709256
103.96219739381556,103.12240894960786,107.33118897346355,105.25418701462823,100.04625440512896,105.33902319976707,104.68619422265687,106.55934683477307,103.24096979770357,105.7169943805227
103.43450902755345,101.73658800128358,106.85522903366983,104.43901534017822,99.07010452027016,104.88433130622656,104.17036404973109,105.25476820610578,102.07015821400935,105.16687875941868
102.49013602804615,98.08641303702484,103.66916156195853,103.00124167385052,98.03192452982812,104.53022123700404,103.45455969422626,103.53616551495692,100.64579193675215,103.2557091263534
102.51105723461279,97.68722420524033,103.95210099848501,102.46779394922758,98.22499847798716,105.41809187288402,103.46054049026102,104.01678853315579,101.32942607119087,103.16153345702985
102.69526035788977,97.98863908373627,104.35669554029162,102.14692421385213,98.29496546090442,105.79122458991529,104.61490198625128,105.23658013787272,103.45296873147393,103.13989077646704
103.31812576851223,99.25226894913128,108.32487817268954,102.5958868702639,98.58120231838106,106.16460462003182,103.88505802655651,105.54528163658472,103.48743140692663,103.75310097972643
103.58368642729964,102.47946383652659,111.07507309786651,103.14298709128802,98.81164681539849,107.1977829512143,103.81499932917747,108.25345690919596,105.51993884794506,104.42783138488372
102.45968086229095,102.62578334356992,109.80338731457985,103.4047232013178,97.5123924708082,106.24494205653829,103.08852493365077,107.3546052971043,104.31447732446517,104.13314088210645
101.77786470168041,101.24275732356193,108.75161787251842,103.175007707071,97.46353339517428,105.1181444676357,101.3976385397716,107.56336919084205,103.83573409412946,103.02186764178607
102.85207466605141,103.22124676127194,112.20221144380933,104.38222732000452,99.73029765937483,107.58841229096494,102.94661143170414,110.82698961978589,106.50795117144042,105.83092818017988
102.23648691252032,103.20540729815279,113.01988992271002,103.10682671997209,98.68498070576241,105.80034054111275,101.96118414387546,110.41407326685923,106.86289185261897,105.24667152574456
103.36804163122378,103.00475510939026,111.73820632265324,103.3134508337306,99.11298641980719,106.03823410272012,100.79895808319893,110.48066862856736,105.89390772435962,105.73255888806658
103.65061744382129,102.03625605813174,110.94873898002405,102.50293292300363,98.81921275662556,106.35419501058882,99.89498397298962,110.55195508742142,105.14034199880865,104.8867561381964
103.61160509454577,100.40436813694681,109.53364872863416,101.31636655263743,99.43688329971845,106.0084666114751,99.00577101528569,110.11445250546106,104.50816582880428,104.2806074382242
104.06368189693696,102.27414616295118,109.9445557551722,101.42708121092974,99.63758880477154,104.93092938915225,98.12576471506149,111.47385132800717,106.03069316814842,104.37738323404659
104.49195269388676,103.4490042174769,115.1263427409374,103.17601608301285,100.6441166368902,105.46344183458292,98.17191793020473,113.14041307827617,106.67876513957955,104.41774696018035
104.08364796010119,101.11668480732482,116.2128290622163,103.45601845791947,100.45761913189226,106.19587461106981,98.15620166213736,112.23570461262135,107.81668315552929,104.79453828592403
103.41162446313065,99.71679202678799,113.68869547962423,101.79900768873995,100.1160577881056,106.54546994530175,96.49032503527847,111.56072857711938,106.25721333107586,103.58651035593238
103.04415097467277,97.84216690490436,112.62886776700553,100.75049145850365,99.6721011756066,105.89873615268067,95.66378355852216,109.70441170048215,104.83304370590152,103.28725815064975
103.41690783662744,97.01280646785592,112.82127977740899,101.3013696373689,98.82364521221835,106.20518820049273,95.23845591017873,110.20618470454941,104.21944199698659,102.02832218320872
102.35215403380718,95.3805990794422,111.41204678889795,99.9371858097465,98.33523005202234,104.31725475489306,94.11769829114631,107.50110014187054,102.22685694760608,100.80453721562547
101.80932022869362,93.97432710737907,111.6655748232237,99.22614856943747,98.41309749267936,103.27828420728218,93.97130329174978,108.22806772837383,99.86525184751186,99.77666167094169
102.2286586842345,94.3328772651764,112.76060087699317,99.20258993145153,98.71316661366143,103.45435711681354,94.99710660299425,109.03113931657752,100.62155818719862,99.95438928190855
101.93542258192804,93.26150910562515,112.55432989033677,98.67087517436109,98.56153807756496,104.41938534026838,95.43114648657912,108.6596550784405,101.48502231803975,99.70465123054932
100.61461108068082,89.85794248891123,107.22052097770288,96.81962759143467,96.95045745620347,103.72117283344322,93.94965203764781,106.07380788464499,100.08231521281188,96.63276254277594
100.80302389792729,91.16516223132975,105.96226488966234,97.6343790022188,97.37643121139685,103.74896586757133,94.61196367738201,108.65996549093147,100.82812638809834,97.30950307571557
100.53249945371832,89.6024046658385,106.15090219415562,96.82343397338018,97.02771741746471,103.04880747450774,94.42787510563267,108.33555934790698,101.13493167960448,96.64282097074094
100.38738402950382,88.0836537333089,104.79759937774885,96.62194285963906,97.08261774337117,102.16421279100442,94.53994964938848,109.08578622795815,101.13503839363578,97.62187020583724
99.9117188879424,85.76862854774785,101.10627028983723,96.54747872182958,96.67762827384789,101.37522687482775,93.88388893566187,106.86866575688293,101.97984607477869,96.98310879430115
100.01598357907953,86.8363656539314,102.23412157376937,97.05525675075758,96.58630974851194,101.95911073522488,95.47580778622631,108.92037930661171,104.0756512721776,97.41974334344664
99.40127806519646,85.76149720980953,101.26148529697647,97.2336129249951,95.26259688114843,102.32329381317906,94.90282383279478,107.8440665814411,102.62498148829226,95.80464134274355
99.9719324460601,86.67861712909075,100.54998247505465,96.68977286763266,95.1390864507166,103.37401809687171,94.92989742574339,106.7210735962118,102.52264911579388,95.70228760322831
98.2511349124095,84.08604699157243,97.58175224533198,95.7053261551609,94.92677268638973,102.88693786758647,93.5956774087055,104.04942982930739,103.01642497353208,94.67678157352495
98.29210335321162,84.10299673916377,97.85858193808664,95.69010214854899,94.63799235104747,102.53262362659046,93.48844534523604,103.45937059201447,102.29615568064892,94.59356180476894
98.15981263255077,85.78938950408646,95.18988451056155,96.19373774411862,95.3097206350787,101.37893260321951,93.16049226302081,102.9587015684595,100.98448311104147,93.87847420783952
97.47914283616588,87.00101716207368,96.11152498653486,97.06087373082204,95.94385086655488,101.01573444497978,93.04410173634545,103.67069828387652,100.3016724476516,94.47884706150457
97.35730162668138,86.32338716018661,96.58275235822205,97.27734705904966,95.72118945025859,101.65432670682958,92.39919212279557,104.18602524444212,100.78526004383644,94.34762307303318
97.5975400179598,85.08008235443118,97.43993586204977,97.20700815519542,95.42618644575917,102.23383454851154,91.98975365530403,102.91430073544377,99.42493628149931,94.52572473260541
96.81285701650684,86.12222447523656,94.59505658681552,97.724502043789,95.23746075342109,101.8665586697574,91.30229058211305,102.73931765818722,98.96074537282348,94.87381343396686
96.91695980796966,86.4587746316465,94.38043647557637,97.76269871920807,95.4601666605742,100.9254364965704,90.37787026753449,103.15043865690212,98.93417772242788,94.65119854010726
96.96023655788173,86.9580886356631,93.96271783917513,97.32056061985256,95.50090209454464,100.28963772858546,90.47339588493028,101.48253617716914,99.43886022129742,94.78601962771565
97.15481408880987,88.52050254142495,96.68986220491246,98.68659134787912,95.2415425955981,100.17064508809064,90.63425845126287,102.24545411767569,100.50250300318412,94.90493129238675
97.30556823608741,87.75268181609731,95.80551590709564,97.63140182575599,94.3695476785832,98.91234500938428,89.40199737357253,102.18180725686396,98.96460958221068,95.87086407735954
97.65269876482797,88.51274178704676,95.38121465425827,98.26572080097489,94.2964007674781,99.1884354278142,91.21352648004162,102.74280662914695,100.42153269889387,95.96747658181309
97.66207880040915,90.86699870150555,95.48695911492518,99.79499987222452,95.25693763306587,99.52007059634896,92.26897197228753,104.6642988275182,101.92756775651026,95.83745423275671
97.22907245255725,89.84216940788549,94.61731461221588,99.76039171478935,95.0274100177377,98.41323141584034,92.01540427317957,104.57448332148292,101.85580714087693,96.15763342832322
97.79415227540599,91.33441432672603,95.58605696198413,99.29849933016986,95.59675704129674,98.91546287744883,92.61888440613447,104.09655044299019,101.4719110701249,97.15702145868441
97.80061657000546,92.25799769223869,95.9436685519612,99.5231197970819,96.31463682865181,98.89699776978348,92.93406100342288,104.07837970163627,101.43266173294332,97.18957674863067
97.97509679283392,91.86945538102387,97.47241111259648,99.21048730789134,96.31681910662277,98.73377633075596,93.91552607581352,104.52862240161888,102.51316336811635,96.5227398803815
98.17880711667489,93.40270212909941,98.30863902751584,100.3279966173506,96.54226445919183,100.0480235326651,96.09489346841104,105.4544195864029,103.2343384188809,98.3106729658938
99.233526465961,94.361157778009,99.13726744046937,100.82348047047606,96.33667581960991,99.95606805418943,95.8407916772653,105.22776069532142,103.55326164373874,98.75350172118122
100.28045383476426,94.62967898631737,101.46330596694825,101.4782610757527,96.99158259066775,101.06370956347666,95.9533541958795,106.66931278348429,104.69438083566646,99.9146603213043
100.50353634581607,98.49092918753402,102.24617597962977,101.88555660877866,97.23487365503186,101.29731571400367,96.09989814236782,108.53752411136986,106.65743353457451,100.27792844587765
99.98890551459519,98.30787351380971,100.97235103609614,101.90934324089095,97.06339768625999,100.11650516018567,96.64912566968714,109.77221590615986,105.90166679071397,99.79478592364443
100.2091683755257,99.15058798179814,102.30485252415725,103.64657383224905,97.57761387024742,100.26224016381134,96.345810851302,109.81545531343284,106.44891646962951,101.46275888807408
99.90206281275353,98.94934448586075,101.90225938228244,104.24853398029964,99.03178776073226,100.1824063547432,96.22477571138486,111.07808094884571,107.34712361262042,103.03847849334468
100.3180564563183,99.10476588564241,103.10909890298136,105.3746571915608,99.9972283209178,101.05425615002007,97.62412838326944,113.39772448231855,109.67128289667738,104.52754048498471
100.24078572538954,99.17623430551987,104.60715238352861,105.04321527146516,100.29472509222639,100.93626306045732,97.72707795110853,114.82009924636513,110.09505570236874,104.79529207919128
99.38306493018689,98.81491715012392,104.44465910520819,106.11020372503077,100.02007450957174,100.94293648914899,97.76659066560369,116.27053472823715,110.05125667315455,105.0256962460786
99.81258698431883,99.80038830816225,104.63834613878619,106.59986052193662,100.9994692687946,100.78131190005143,98.25667721893838,116.21504632118258,111.57813613596034,104.45945394129127
99.47973956515594,99.77866036942048,106.33754907322117,106.68755983594383,100.75983876467414,101.94423652034723,97.5072716990042,114.19016512004048,111.88805370973643,104.0966151809438
98.84782272026332,99.73390089857052,105.98344523208763,106.01057176783632,99.63794305915371,101.97039806526088,97.46077333168243,113.48691738321403,112.95694381204633,103.06896011731757
97.89559161447086,97.09677790193234,103.9815226423156,105.14417375254617,98.58477434256471,101.22062585102326,95.58267842157102,113.20494776144835,111.49358412821466,102.75368593043888
98.14783863254907,98.16870831165363,105.36251867651778,105.9221699790497,99.43553851581454,102.57445841978584,96.45073063257331,115.0791788715845,112.52725465691998,104.62266354676206
97.74520498568899,100.10878735883227,105.58454149066797,105.11679832681997,99.45506431310952,102.1180396216802,96.8818789309246,114.37456612829394,112.01353618082975,103.20757335149656
97.48739735198168,96.13230149992012,101.8374576846955,104.42826454056383,98.9191473530716,101.42735555877377,95.22613320530175,112.69722899817653,110.54687611172434,101.29321716126
98.48547286227897,99.07062110286958,103.59989065022951,105.54367070027044,100.02647353723574,101.23158084799194,95.99081265259768,113.42016888609052,110.84286617604016,101.95428959553364
99.68599123975471,102.07484995382538,105.12051958097024,107.07780814663585,101.97345548810245,103.05661541686533,97.52744285392889,115.06607274672405,113.42719106495731,103.81881324174981
100.30565116159514,104.11205226777788,107.84959477522726,107.65802863341962,103.5644667846025,104.1104500150244,99.99379301396213,116.25493537803537,116.61618101545007,105.3462368333701
99.910529499321,102.66433866114133,106.49511823117047,107.41282465336471,103.4350458830641,103.36082998690856,99.45782392534603,117.67933015073449,117.74247869659887,105.43630236709372
99.96797321851827,102.93210484432883,107.45504075948807,106.92924556187133,103.32240520000198,102.36549478191449,99.56947451112399,118.18059446610597,117.21460534789448,106.4545274753032
99.19979123094505,99.40064288028442,105.68825274080874,106.60521075792468,103.52702473368018,101.44331296024413,99.5079436557153,117.11080446996662,116.11749567731937,106.34983116976264
99.65755532153169,97.85201932458695,107.53922732957882,107.80392048512516,103.54317962362077,102.01144330778321,100.26070136823999,118.09231299956569,116.28069651166608,106.36544742668246
99.67329532521727,99.57896218570116,108.92068966986064,108.02288525549721,104.39484896816823,100.75144512586147,101.26891787956754,116.81682815146122,116.20898903453659,105.76531979951098
98.86268154853063,99.89976133092004,107.54946654207191,107.79836379055392,103.96808008566826,100.64499729732874,100.90226784175856,114.95078115771894,116.4510010454465,104.9924878716936
97.89036566498612,97.60541022385735,107.67834216746927,107.69382312595457,103.21540864487214,99.88067202076584,99.97716219299176,115.98822300755447,116.05716418432173,104.7627091886992
98.58617468078711,99.11916631413048,108.61954608481894,108.21837340454206,103.73406238828461,100.39711472084797,101.10288759996682,117.0859423239092,117.68165072094536,105.49972827114365
98.66914811038797,96.3509100939882,108.88977794800675,108.14494526295617,104.097898968535,98.55390115869825,102.07453222102353,116.5387525656334,118.31372855331814,104.57149681926747
99.09875477858867,95.54555953498298,108.17878520821061,109.44867323864013,104.19741739106948,98.8681597483143,102.93027738497128,117.54037752677978,118.96046482846188,105.22865491167687
100.70604267055192,98.08743241823078,111.11377516161257,111.69042519965355,106.38851348159574,101.10837883069922,105.39371240390474,119.38735082444025,123.18839192651264,106.54424681194976
100.93898703234044,97.36349578959894,110.98041476749401,111.91216224626568,106.61042473808475,101.41133015622705,106.6687412797732,120.2517818077675,123.36459831245703,107.52609806699459
101.76265743780819,96.91990823336621,112.49822966412518,112.93180825321852,106.97008321843003,102.7353095314235,107.31204906805385,121.47687839154895,124.22305022159792,108.29670187080947
101.06648352077609,93.76326369233853,112.71271644921953,111.594345486092,105.54463574857225,100.5735278564417,105.52552121813008,118.14980821393864,123.8279131453164,107.68093560005983
100.64411488790289,96.24542890845454,114.64326834490244,111.86883258192923,104.36882135933934,102.05809230297713,104.90125436764143,116.85467054465653,125.00218908884415,109.65692046225584
101.59510016152552,98.59706309135446,117.49086361273352,113.66316975271299,106.00010625819161,103.44054168822176,106.46491103015548,118.94831703609569,126.33736841494388,110.95628513020952
100.5059732462093,96.6578573913222,114.07471364919749,111.65266893707648,104.85666523450094,103.07513746753074,105.80999615228029,115.63536632128515,123.5227546528456,110.19628959547809
99.89291925357547,95.3292615890555,113.63850227446204,110.4641486498838,104.32277993294086,101.69122249571113,104.52163588571035,114.71251694076669,120.82732010224008,109.51654367612707
99.91257329702246,96.13064106450824,114.29040901289112,111.67693084577246,104.79081615474716,101.82666030457966,105.02992126107979,115.88959863102693,121.53302629513473,110.06975886474966
99.48599505403728,94.4897227430115,111.18766342506305,112.06715786789375,103.46954048536526,100.74647256392969,103.62296637473575,115.46131812410215,120.08574779283612,110.06649710203972
99.07975746995162,94.21177597510857,109.485161202154,113.16405886479397,102.61710109241062,100.68666411908518,103.80275559447857,115.60198258627118,119.6918870665605,109.79984465405539
99.14050003928854,94.09061590397516,110.81232341891955,115.0053979899067,102.75169951249184,100.28245502595071,104.07923115532165,118.73008930269079,119.68131776934418,111.53679224805478
100.27006387595752,95.11652054714929,113.22534448199696,117.25822144268187,103.6082333366016,101.18816369386087,104.88306150336354,119.40453465284526,120.53378538057777,111.75039670901138
100.32513488176049,94.11130782552367,113.19411467268802,115.97167246236093,103.47967687635251,101.39509861504442,103.18583862087831,119.15199475592794,121.14292083469451,110.53419318152727
101.46478300057734,96.5127424114144,114.39208452310297,117.00765925446663,104.72559348856763,102.38189750589817,104.6990530041259,119.95263189049116,122.82625563785903,110.69565727864666
101.42380228838141,95.14972460585469,112.747431426938,117.4699581387191,105.16633350773492,102.62930928825175,103.82765805683975,119.37382463949318,123.72316017822767,110.69467762454127
103.01197355890093,98.24400116388732,115.95833854448507,118.925299863059,106.6403018940479,103.90872871877932,105.95207614938585,122.88193443113566,125.39790009701753,111.51776892985033
101.81195691636667,97.02624299460986,112.60721951358484,116.11518209860647,105.54229297257443,104.16155062820222,104.68786930600984,121.93606614140865,123.86605534398487,110.24691537837889
102.46088074911239,97.6409992961567,113.90652252326318,116.94353260137444,105.65843075085252,105.23602436688633,105.20431553393377,122.09266694564424,125.1865272919508,110.24328682135705
102.51318646647857,97.69786584232259,115.52455866852434,117.59246096239734,105.9446767787204,106.04574292227679,106.65017734943528,123.5532170956577,126.05968629649064,109.94258579176719
101.83268849656592,96.1516793795496,113.29301730030501,116.6012264752486,105.2037304328528,105.60270303882152,105.73338254979683,122.81434169674604,125.00567008512806,107.71394165654154
101.24019122731767,94.98880460611564,110.50692868378611,116.20492317228131,105.50515832393434,105.86715368644997,105.12013652080425,123.72623054318228,124.68512550153002,107.15715490792016
100.86653447152537,93.95972689475929,109.16842108830343,115.81801729469915,105.16735649745469,105.44552847579729,104.93067052208866,124.34058918439781,125.13310594268812,105.84291539034638
99.22333393539364,92.64128222445464,105.13066823267226,114.12092796602464,103.06353944678861,102.83016413052165,103.33933715390837,122.27376866061175,122.02932464007446,102.2101355399836
98.90067455073694,92.65418932212849,102.88493428452107,113.77894073204628,102.6518371839262,102.77718008718642,102.9988884187779,120.6557506834141,122.52046996958768,101.73438190195367
98.91515937218988,91.3911212786552,101.84635516176971,112.78946760822667,102.11023799562747,103.36073497632078,101.6715381500924,118.28464086435345,123.09870605548984,101.12034706636541
98.51410720188052,92.15985724091802,100.96476603378375,113.94423179598762,102.60764736892978,103.22006214807098,103.31268955244009,118.16172320095575,124.21852164384082,101.66357915205583
99.39115071045731,95.72958258831358,103.18191580314335,114.72663810326928,103.92704294526676,103.89625549511914,105.9738394856562,120.36830427088901,125.83866851171041,103.15081018602
98.54892759905167,92.99709526086923,102.85544047690114,113.41465480701892,102.45469571205945,103.27898540102453,105.74862616689533,119.73738368095046,125.58241973035668,101.86216747936913
97.66598929967114,93.63617130995299,101.78830794846597,112.80271738035796,102.84741749098427,103.33640087722566,105.79178803891362,121.67911840747709,124.88266027297392,102.40958270149483
97.73432722286051,94.10712212285333,103.98006085165906,113.64649174421325,103.64807310943775,104.52605123730575,106.2724713802927,121.86317906065582,124.75692947649149,101.64199841109581
99.09356714991692,94.75940141828025,105.31411288815912,114.36740928132102,104.59251224322692,105.82919006864172,107.94137975738533,122.90127257184737,126.0645410231676,102.85246351758099
98.96427784733191,96.81435160285665,106.5908710475669,115.39918451964992,105.52443939861102,107.16526441003671,108.91531908547672,122.78460333326615,127.4945000015547,103.16082775776663
98.65386618819922,97.12636790287448,108.02803282303317,115.57378773156428,105.84553981182461,108.41264267707973,109.47479282984337,126.2110981274622,128.93641650724038,102.60817044619995
99.17479821415438,98.53726535026223,110.86389426698567,116.98427714922929,106.63006303269836,108.50526284809484,110.21176498854494,126.59012333540556,129.46165102082568,103.73606546458775
100.29962397404756,101.01219817528299,111.33796261701336,118.29318184080074,108.29760056333811,109.16236569943132,111.28539738948881,128.34179366493865,130.26554950461806,105.23560861007041
100.25272106841922,101.54652533533948,110.25146916309087,117.87536973093273,108.6109699205774,108.84880974082728,112.47051891516467,127.97275605943146,130.51137620135177,105.92747620914098
99.35676270483384,97.42416006653853,105.73795170618054,117.09209112833777,106.89546395093673,109.053467973239,110.58861186933312,126.02210259126433,130.09272715280304,106.08324368813736
100.74206617270205,101.52317335703644,110.04735810122773,119.50565196250102,109.18365943207506,110.60493347906375,112.16628010087666,129.14674593902146,132.84206308265362,107.78207675136716
101.23620108045527,103.81207628013813,111.51785698707461,121.47434467644077,109.35124295595,111.27440865343321,112.52883341946846,128.32379342494858,133.71173005574565,108.35966582726097
102.27939935965303,106.60696296261416,112.19099040246547,123.96016337399614,111.29456192522072,112.96283209152271,113.95955717203246,129.57916266706047,135.40530737594867,110.5747266654653
103.5851868942005,111.42560798248702,114.57376025619725,124.78624875673933,112.68742442168336,113.11250438688519,115.5817914316065,131.47310090846625,136.83767838938385,110.71546739214867
103.96854909294889,111.22732819144427,113.2380264403029,122.46353532356757,112.18460963501843,113.80694947950433,116.51667346569579,130.6721307783241,135.8645353482875,110.79935490146734
103.32360025991645,110.53784083215675,113.3909195506164,123.08715476127725,111.98266200145949,113.52111957332947,115.60187018765156,129.3337736406162,135.13113053560932,110.72257692905461
103.97841358826594,110.38939289688197,116.15550212193867,123.5960734968432,112.54080043788501,113.5977491105109,114.27507532113773,130.8515694256109,136.5118207076139,110.99817980014299
104.05797776618743,111.36425563459487,114.3309892222183,123.09300523562189,112.9064414605214,112.68324678029552,114.25488044289183,129.0329507499167,136.5603547169372,110.70980178431296
102.99500693394451,111.33237299772176,112.15679721133965,121.66274961978911,112.20418035884876,112.63129071135967,112.62110136496385,127.76957038847434,135.73459476921144,110.37797326892199
103.14783779551976,110.99078485026254,111.03787362698041,121.59062381078479,111.35951196834692,110.45279720655239,112.3042603193798,127.91988944998262,132.5389426610753,108.98595032731214
103.60128006030843,115.2626579659765,112.96481514735832,122.15676290023396,112.10834073801249,112.20521700146269,112.96539200565617,128.65129419153888,133.46085093248357,109.2664556883121
103.71842551335533,118.27954550174103,114.53315482256228,122.69556502362022,112.50427176502906,111.72846670108844,114.12366365190432,129.40483259122632,134.0480561074841,112.15238655892648
103.95569061873057,117.40583757006738,113.87795291211594,123.5031428131956,112.64741567022612,110.86246808648556,114.76055813839679,128.69933877853387,135.98378928291314,113.08256662165547
103.68489210079173,119.11019412492811,114.23593146165585,124.37316479004154,113.2527181160541,110.63834995896059,114.54315682144889,130.20978316267386,136.08483141091867,113.09083415589315
103.07094513165991,118.64266896912302,116.3734872276992,123.54278460008138,113.10770084993199,111.40847104278382,114.44921246619408,130.6964114226666,134.98048032149484,113.36008421636723
102.97802725517555,120.18651538301616,118.51205186959753,126.1367924190008,114.32827124880191,112.5076112509094,115.70026884613289,131.95035018509836,136.850071713674,114.24992420159765
103.12543492571724,122.8349375716416,118.0565670751082,127.44556844941611,115.72245114565963,113.06499924674421,114.75988139355516,132.04577769999494,138.92181987551706,114.82029096441923
102.48509994243403,120.62222719334419,117.84496899463001,127.27777148113394,115.09005611083956,112.33481447679996,113.81789433276118,130.0427795358191,139.64067988511982,113.98758112645662
103.34015150241768,125.1021934404781,121.76193815391353,128.56903053831897,116.71288083467735,113.67909574223944,114.71362019915654,132.66019356434376,140.5599012557666,116.35913863501482
103.05926511523849,124.87994171543967,121.78728364684102,128.22130884543768,116.94790842909612,113.26054998282692,115.21487952477216,131.0093755043299,140.41306897662253,117.6833939141113
102.41864971614247,122.31514392051194,120.96884678797193,127.61589453052748,116.54500711144736,112.99999770238314,115.06160347892754,131.44857731249041,140.19671976847883,117.06879343331566
102.90493437561447,126.8018543373357,122.801872334127,127.95471377681861,118.15307638386491,113.85667995560635,114.43916906235836,133.7331850112079,140.97049373879048,117.93670823060313
103.16281840147171,127.68176635199414,124.46890423717215,128.10776607839801,118.88290143451471,114.09635983748643,115.47294218425799,135.26882655525145,140.7873365649026,119.33539810726823
102.83428233913979,128.5041812729782,124.91676535964041,129.67022830509708,119.03254755112255,114.13073854296258,115.72637403965335,135.34340882325031,142.03787514993488,118.40174420371316
102.15931195798436,125.06553251843845,124.4415379916507,130.25841397564125,118.47598813894282,113.54116128526518,115.18273255488809,135.85813040826795,140.34570791196214,118.05374198245579
102.84829963962493,127.42166764337287,126.32909200463226,132.06188315576605,117.53214460023531,114.60715005523538,115.46002530080182,134.8286095815307,141.7318185052753,119.77882427388005
